		timesteps		t		Temperature		Kin		Pot		TotalE		MSD
		14900		148.667		3.18003		2385.02		-1669.04		715.974		31.395
		14950		149.166		3.27222		2454.17		-1738.2		715.965		31.5498
		15000		149.665		3.13247		2349.35		-1633.38		715.973		31.707
		15050		150.164		3.136		2352		-1636.03		715.971		31.8695
		15100		150.663		3.12773		2345.8		-1629.83		715.969		31.9887
		15150		151.161		3.06836		2301.27		-1585.3		715.973		32.0348
		15200		151.66		3.20503		2403.77		-1687.81		715.968		32.1054
		15250		152.159		3.03521		2276.41		-1560.43		715.983		32.2816
		15300		152.658		3.15086		2363.15		-1647.19		715.961		32.468
		15350		153.157		3.18519		2388.89		-1672.93		715.965		32.5435
		15400		153.656		3.1282		2346.15		-1630.17		715.986		32.4883
		15450		154.155		3.23144		2423.58		-1707.62		715.965		32.4246
		15500		154.654		3.11601		2337.01		-1621.03		715.971		32.4766
		15550		155.153		3.14372		2357.79		-1641.82		715.972		32.5599
		15600		155.651		3.29545		2471.59		-1755.63		715.96		32.6317
		15650		156.15		3.10821		2331.16		-1615.18		715.976		32.767
		15700		156.649		3.0323		2274.22		-1558.25		715.975		32.9889
		15750		157.148		3.10577		2329.33		-1613.35		715.973		33.2364
		15800		157.647		3.06513		2298.85		-1582.87		715.971		33.48
		15850		158.146		2.92383		2192.87		-1476.89		715.982		33.6826
		15900		158.645		2.99816		2248.62		-1532.64		715.978		33.8556
		15950		159.144		3.07931		2309.48		-1593.5		715.974		34.0268
		16000		159.642		3.08319		2312.39		-1596.41		715.978		34.1769
		16050		160.141		3.09267		2319.5		-1603.53		715.973		34.2833
		16100		160.64		3.04864		2286.48		-1570.5		715.986		34.3665
		16150		161.139		3.17454		2380.91		-1664.94		715.965		34.4787
		16200		161.638		3.06936		2302.02		-1586.03		715.99		34.6021
		16250		162.137		3.1546		2365.95		-1649.98		715.97		34.7139
		16300		162.636		3.05547		2291.6		-1575.62		715.978		34.8108
		16350		163.135		3.10967		2332.25		-1616.29		715.964		34.9137
		16400		163.634		3.04745		2285.59		-1569.61		715.973		34.9787
		16450		164.132		3.0162		2262.15		-1546.16		715.988		35.0064
		16500		164.631		3.27508		2456.31		-1740.35		715.962		35.0873
		16550		165.13		3.19855		2398.91		-1682.93		715.985		35.298
		16600		165.629		3.25526		2441.45		-1725.48		715.967		35.5402
		16650		166.128		3.13028		2347.71		-1631.72		715.987		35.7167
		16700		166.627		3.20795		2405.96		-1690		715.965		35.8461
		16750		167.126		3.24572		2434.29		-1718.33		715.966		36.022
		16800		167.625		3.24015		2430.12		-1714.15		715.969		36.2487
		16850		168.123		3.04154		2281.16		-1565.18		715.982		36.4648
		16900		168.622		3.12219		2341.64		-1625.67		715.973		36.6234
		16950		169.121		3.09045		2317.84		-1601.87		715.965		36.684
		17000		169.62		3.02247		2266.86		-1550.87		715.986		36.7237
		17050		170.119		3.31872		2489.04		-1773.07		715.966		36.7617
		17100		170.618		3.13192		2348.94		-1632.96		715.977		36.7792
		17150		171.117		3.12074		2340.56		-1624.58		715.974		36.8098
