		timesteps		time		Temperature		Kinetic Energy		Potential Energy		Total Energy
		7911		78.9332		2.65608		430.284		-3.56785		426.717
		7912		78.9432		2.65614		430.295		-3.56792		426.727
		7913		78.9532		2.65621		430.305		-3.56798		426.737
		7914		78.9632		2.65627		430.316		-3.56804		426.748
		7915		78.9731		2.65634		430.326		-3.5681		426.758
		7916		78.9831		2.6564		430.337		-3.56816		426.769
		7917		78.9931		2.65647		430.347		-3.56822		426.779
		7918		79.0031		2.65653		430.358		-3.56829		426.79
		7919		79.013		2.6566		430.369		-3.56835		426.8
		7920		79.023		2.65666		430.379		-3.56841		426.811
		7921		79.033		2.65673		430.39		-3.56847		426.821
		7922		79.043		2.65679		430.4		-3.56853		426.832
		7923		79.0529		2.65686		430.411		-3.5686		426.842
		7924		79.0629		2.65692		430.422		-3.56866		426.853
		7925		79.0729		2.65699		430.432		-3.56872		426.863
		7926		79.0829		2.65705		430.443		-3.56878		426.874
		7927		79.0929		2.65712		430.453		-3.56885		426.885
		7928		79.1028		2.65719		430.464		-3.56891		426.895
		7929		79.1128		2.65725		430.475		-3.56897		426.906
		7930		79.1228		2.65732		430.485		-3.56903		426.916
		7931		79.1328		2.65738		430.496		-3.5691		426.927
		7932		79.1427		2.65745		430.507		-3.56916		426.938
		7933		79.1527		2.65751		430.517		-3.56922		426.948
		7934		79.1627		2.65758		430.528		-3.56928		426.959
		7935		79.1727		2.65765		430.539		-3.56935		426.969
		7936		79.1827		2.65771		430.549		-3.56941		426.98
		7937		79.1926		2.65778		430.56		-3.56947		426.991
		7938		79.2026		2.65785		430.571		-3.56954		427.001
		7939		79.2126		2.65791		430.582		-3.5696		427.012
		7940		79.2226		2.65798		430.592		-3.56966		427.023
		7941		79.2325		2.65804		430.603		-3.56972		427.033
		7942		79.2425		2.65811		430.614		-3.56979		427.044
		7943		79.2525		2.65818		430.625		-3.56985		427.055
		7944		79.2625		2.65824		430.636		-3.56991		427.066
		7945		79.2725		2.65831		430.646		-3.56998		427.076
		7946		79.2824		2.65838		430.657		-3.57004		427.087
		7947		79.2924		2.65844		430.668		-3.57011		427.098
		7948		79.3024		2.65851		430.679		-3.57017		427.109
		7949		79.3124		2.65858		430.69		-3.57023		427.119
		7950		79.3223		2.65864		430.7		-3.5703		427.13
		7951		79.3323		2.65871		430.711		-3.57036		427.141
		7952		79.3423		2.65878		430.722		-3.57042		427.152
		7953		79.3523		2.65885		430.733		-3.57049		427.162
		7954		79.3623		2.65891		430.744		-3.57055		427.173
		7955		79.3722		2.65898		430.755		-3.57062		427.184
		7956		79.3822		2.65905		430.766		-3.57068		427.195
		7957		79.3922		2.65911		430.776		-3.57074		427.206
		7958		79.4022		2.65918		430.787		-3.57081		427.217
		7959		79.4121		2.65925		430.798		-3.57087		427.227
		7960		79.4221		2.65932		430.809		-3.57094		427.238
		7961		79.4321		2.65938		430.82		-3.571		427.249
		7962		79.4421		2.65945		430.831		-3.57107		427.26
		7963		79.4521		2.65952		430.842		-3.57113		427.271
		7964		79.462		2.65959		430.853		-3.57119		427.282
		7965		79.472		2.65965		430.864		-3.57126		427.293
		7966		79.482		2.65972		430.875		-3.57132		427.304
		7967		79.492		2.65979		430.886		-3.57139		427.315
		7968		79.5019		2.65986		430.897		-3.57145		427.325
		7969		79.5119		2.65993		430.908		-3.57152		427.336
		7970		79.5219		2.65999		430.919		-3.57158		427.347
		7971		79.5319		2.66006		430.93		-3.57165		427.358
		7972		79.5419		2.66013		430.941		-3.57171		427.369
		7973		79.5518		2.6602		430.952		-3.57178		427.38
		7974		79.5618		2.66027		430.963		-3.57184		427.391
		7975		79.5718		2.66033		430.974		-3.57191		427.402
		7976		79.5818		2.6604		430.985		-3.57197		427.413
		7977		79.5917		2.66047		430.996		-3.57204		427.424
		7978		79.6017		2.66054		431.007		-3.57211		427.435
		7979		79.6117		2.66061		431.018		-3.57217		427.446
		7980		79.6217		2.66068		431.03		-3.57224		427.457
		7981		79.6317		2.66074		431.041		-3.5723		427.468
		7982		79.6416		2.66081		431.052		-3.57237		427.479
		7983		79.6516		2.66088		431.063		-3.57243		427.49
		7984		79.6616		2.66095		431.074		-3.5725		427.502
		7985		79.6716		2.66102		431.085		-3.57257		427.513
		7986		79.6815		2.66109		431.096		-3.57263		427.524
		7987		79.6915		2.66116		431.107		-3.5727		427.535
		7988		79.7015		2.66123		431.119		-3.57276		427.546
		7989		79.7115		2.6613		431.13		-3.57283		427.557
		7990		79.7215		2.66136		431.141		-3.5729		427.568
		7991		79.7314		2.66143		431.152		-3.57296		427.579
		7992		79.7414		2.6615		431.163		-3.57303		427.59
		7993		79.7514		2.66157		431.175		-3.57309		427.602
		7994		79.7614		2.66164		431.186		-3.57316		427.613
		7995		79.7713		2.66171		431.197		-3.57323		427.624
		7996		79.7813		2.66178		431.208		-3.57329		427.635
		7997		79.7913		2.66185		431.22		-3.57336		427.646
		7998		79.8013		2.66192		431.231		-3.57343		427.657
		7999		79.8113		2.66199		431.242		-3.57349		427.669
		8000		79.8212		2.66206		431.253		-3.57356		427.68
		8001		79.8312		2.66213		431.265		-3.57363		427.691
		8001		79.8312		2.66213		431.265		-3.57363		427.691
		8002		79.8412		2.6622		431.276		-3.57369		427.702
		8003		79.8512		2.66227		431.287		-3.57376		427.713
		8004		79.8611		2.66234		431.299		-3.57383		427.725
		8005		79.8711		2.66241		431.31		-3.5739		427.736
		8006		79.8811		2.66248		431.321		-3.57396		427.747
		8007		79.8911		2.66255		431.332		-3.57403		427.758
		8008		79.901		2.66262		431.344		-3.5741		427.77
		8009		79.911		2.66269		431.355		-3.57416		427.781
		8010		79.921		2.66276		431.367		-3.57423		427.792
		8011		79.931		2.66283		431.378		-3.5743		427.804
		8012		79.941		2.6629		431.389		-3.57437		427.815
		8013		79.9509		2.66297		431.401		-3.57443		427.826
		8014		79.9609		2.66304		431.412		-3.5745		427.838
		8015		79.9709		2.66311		431.423		-3.57457		427.849
		8016		79.9809		2.66318		431.435		-3.57464		427.86
		8017		79.9908		2.66325		431.446		-3.5747		427.872
		8018		80.0008		2.66332		431.458		-3.57477		427.883
		8019		80.0108		2.66339		431.469		-3.57484		427.894
		8020		80.0208		2.66346		431.481		-3.57491		427.906
		8021		80.0308		2.66353		431.492		-3.57498		427.917
		8022		80.0407		2.6636		431.503		-3.57504		427.928
		8023		80.0507		2.66367		431.515		-3.57511		427.94
		8024		80.0607		2.66374		431.526		-3.57518		427.951
		8025		80.0707		2.66381		431.538		-3.57525		427.963
		8026		80.0806		2.66389		431.549		-3.57532		427.974
		8027		80.0906		2.66396		431.561		-3.57539		427.986
		8028		80.1006		2.66403		431.572		-3.57545		427.997
		8029		80.1106		2.6641		431.584		-3.57552		428.008
		8030		80.1206		2.66417		431.595		-3.57559		428.02
		8031		80.1305		2.66424		431.607		-3.57566		428.031
		8032		80.1405		2.66431		431.619		-3.57573		428.043
		8033		80.1505		2.66438		431.63		-3.5758		428.054
		8034		80.1605		2.66445		431.642		-3.57587		428.066
		8035		80.1704		2.66453		431.653		-3.57594		428.077
		8036		80.1804		2.6646		431.665		-3.576		428.089
		8037		80.1904		2.66467		431.676		-3.57607		428.1
		8038		80.2004		2.66474		431.688		-3.57614		428.112
		8039		80.2104		2.66481		431.7		-3.57621		428.123
		8040		80.2203		2.66488		431.711		-3.57628		428.135
		8041		80.2303		2.66496		431.723		-3.57635		428.146
		8042		80.2403		2.66503		431.734		-3.57642		428.158
		8043		80.2503		2.6651		431.746		-3.57649		428.17
		8044		80.2602		2.66517		431.758		-3.57656		428.181
		8045		80.2702		2.66524		431.769		-3.57663		428.193
		8046		80.2802		2.66532		431.781		-3.5767		428.204
		8047		80.2902		2.66539		431.793		-3.57677		428.216
		8048		80.3002		2.66546		431.804		-3.57684		428.228
		8049		80.3101		2.66553		431.816		-3.57691		428.239
		8050		80.3201		2.6656		431.828		-3.57698		428.251
		8051		80.3301		2.66568		431.839		-3.57705		428.262
		8052		80.3401		2.66575		431.851		-3.57712		428.274
		8053		80.35		2.66582		431.863		-3.57719		428.286
		8054		80.36		2.66589		431.875		-3.57726		428.297
		8055		80.37		2.66597		431.886		-3.57733		428.309
		8056		80.38		2.66604		431.898		-3.5774		428.321
		8057		80.39		2.66611		431.91		-3.57747		428.332
		8058		80.3999		2.66618		431.922		-3.57754		428.344
		8059		80.4099		2.66626		431.933		-3.57761		428.356
		8060		80.4199		2.66633		431.945		-3.57768		428.367
		8061		80.4299		2.6664		431.957		-3.57775		428.379
		8062		80.4398		2.66647		431.969		-3.57782		428.391
		8063		80.4498		2.66655		431.981		-3.57789		428.403
		8064		80.4598		2.66662		431.992		-3.57796		428.414
		8065		80.4698		2.66669		432.004		-3.57803		428.426
		8066		80.4798		2.66677		432.016		-3.5781		428.438
		8067		80.4897		2.66684		432.028		-3.57817		428.45
		8068		80.4997		2.66691		432.04		-3.57824		428.461
		8069		80.5097		2.66698		432.052		-3.57831		428.473
		8070		80.5197		2.66706		432.063		-3.57838		428.485
		8071		80.5296		2.66713		432.075		-3.57846		428.497
		8072		80.5396		2.6672		432.087		-3.57853		428.509
		8073		80.5496		2.66728		432.099		-3.5786		428.52
		8074		80.5596		2.66735		432.111		-3.57867		428.532
		8075		80.5696		2.66742		432.123		-3.57874		428.544
		8076		80.5795		2.6675		432.135		-3.57881		428.556
		8077		80.5895		2.66757		432.147		-3.57888		428.568
		8078		80.5995		2.66765		432.159		-3.57895		428.58
		8079		80.6095		2.66772		432.17		-3.57903		428.591
		8080		80.6194		2.66779		432.182		-3.5791		428.603
		8081		80.6294		2.66787		432.194		-3.57917		428.615
		8082		80.6394		2.66794		432.206		-3.57924		428.627
		8083		80.6494		2.66801		432.218		-3.57931		428.639
		8084		80.6594		2.66809		432.23		-3.57938		428.651
		8085		80.6693		2.66816		432.242		-3.57946		428.663
		8086		80.6793		2.66824		432.254		-3.57953		428.675
		8087		80.6893		2.66831		432.266		-3.5796		428.687
		8088		80.6993		2.66838		432.278		-3.57967		428.699
		8089		80.7092		2.66846		432.29		-3.57974		428.71
		8090		80.7192		2.66853		432.302		-3.57982		428.722
		8091		80.7292		2.66861		432.314		-3.57989		428.734
		8092		80.7392		2.66868		432.326		-3.57996		428.746
		8093		80.7492		2.66875		432.338		-3.58003		428.758
		8094		80.7591		2.66883		432.35		-3.58011		428.77
		8095		80.7691		2.6689		432.362		-3.58018		428.782
		8096		80.7791		2.66898		432.374		-3.58025		428.794
		8097		80.7891		2.66905		432.387		-3.58032		428.806
		8098		80.799		2.66913		432.399		-3.5804		428.818
		8099		80.809		2.6692		432.411		-3.58047		428.83
		8100		80.819		2.66928		432.423		-3.58054		428.842
		8101		80.829		2.66935		432.435		-3.58061		428.854
		8101		80.829		2.66935		432.435		-3.58061		428.854
		8102		80.8389		2.66943		432.447		-3.58069		428.866
		8103		80.8489		2.6695		432.459		-3.58076		428.878
		8104		80.8589		2.66958		432.471		-3.58083		428.89
		8105		80.8689		2.66965		432.483		-3.58091		428.903
		8106		80.8789		2.66973		432.496		-3.58098		428.915
		8107		80.8888		2.6698		432.508		-3.58105		428.927
		8108		80.8988		2.66988		432.52		-3.58112		428.939
		8109		80.9088		2.66995		432.532		-3.5812		428.951
		8110		80.9188		2.67003		432.544		-3.58127		428.963
		8111		80.9287		2.6701		432.556		-3.58134		428.975
		8112		80.9387		2.67018		432.569		-3.58142		428.987
		8113		80.9487		2.67025		432.581		-3.58149		428.999
		8114		80.9587		2.67033		432.593		-3.58156		429.011
		8115		80.9687		2.6704		432.605		-3.58164		429.024
		8116		80.9786		2.67048		432.617		-3.58171		429.036
		8117		80.9886		2.67055		432.63		-3.58179		429.048
		8118		80.9986		2.67063		432.642		-3.58186		429.06
		8119		81.0086		2.6707		432.654		-3.58193		429.072
		8120		81.0185		2.67078		432.666		-3.58201		429.084
		8121		81.0285		2.67086		432.679		-3.58208		429.097
		8122		81.0385		2.67093		432.691		-3.58215		429.109
		8123		81.0485		2.67101		432.703		-3.58223		429.121
		8124		81.0585		2.67108		432.716		-3.5823		429.133
		8125		81.0684		2.67116		432.728		-3.58238		429.145
		8126		81.0784		2.67124		432.74		-3.58245		429.158
		8127		81.0884		2.67131		432.752		-3.58253		429.17
		8128		81.0984		2.67139		432.765		-3.5826		429.182
		8129		81.1083		2.67146		432.777		-3.58267		429.194
		8130		81.1183		2.67154		432.789		-3.58275		429.207
		8131		81.1283		2.67162		432.802		-3.58282		429.219
		8132		81.1383		2.67169		432.814		-3.5829		429.231
		8133		81.1483		2.67177		432.826		-3.58297		429.243
		8134		81.1582		2.67184		432.839		-3.58305		429.256
		8135		81.1682		2.67192		432.851		-3.58312		429.268
		8136		81.1782		2.672		432.864		-3.5832		429.28
		8137		81.1882		2.67207		432.876		-3.58327		429.293
		8138		81.1981		2.67215		432.888		-3.58335		429.305
		8139		81.2081		2.67223		432.901		-3.58342		429.317
		8140		81.2181		2.6723		432.913		-3.58349		429.33
		8141		81.2281		2.67238		432.925		-3.58357		429.342
		8142		81.2381		2.67246		432.938		-3.58364		429.354
		8143		81.248		2.67253		432.95		-3.58372		429.367
		8144		81.258		2.67261		432.963		-3.5838		429.379
		8145		81.268		2.67269		432.975		-3.58387		429.391
		8146		81.278		2.67276		432.988		-3.58395		429.404
		8147		81.2879		2.67284		433		-3.58402		429.416
		8148		81.2979		2.67292		433.013		-3.5841		429.428
		8149		81.3079		2.67299		433.025		-3.58417		429.441
		8150		81.3179		2.67307		433.038		-3.58425		429.453
		8151		81.3279		2.67315		433.05		-3.58432		429.466
		8152		81.3378		2.67323		433.063		-3.5844		429.478
		8153		81.3478		2.6733		433.075		-3.58447		429.491
		8154		81.3578		2.67338		433.088		-3.58455		429.503
		8155		81.3678		2.67346		433.1		-3.58463		429.515
		8156		81.3777		2.67353		433.113		-3.5847		429.528
		8157		81.3877		2.67361		433.125		-3.58478		429.54
		8158		81.3977		2.67369		433.138		-3.58485		429.553
		8159		81.4077		2.67377		433.15		-3.58493		429.565
		8160		81.4177		2.67384		433.163		-3.585		429.578
		8161		81.4276		2.67392		433.175		-3.58508		429.59
		8162		81.4376		2.674		433.188		-3.58516		429.603
		8163		81.4476		2.67408		433.2		-3.58523		429.615
		8164		81.4576		2.67415		433.213		-3.58531		429.628
		8165		81.4675		2.67423		433.226		-3.58539		429.64
		8166		81.4775		2.67431		433.238		-3.58546		429.653
		8167		81.4875		2.67439		433.251		-3.58554		429.665
		8168		81.4975		2.67447		433.263		-3.58561		429.678
		8169		81.5075		2.67454		433.276		-3.58569		429.69
		8170		81.5174		2.67462		433.289		-3.58577		429.703
		8171		81.5274		2.6747		433.301		-3.58584		429.715
		8172		81.5374		2.67478		433.314		-3.58592		429.728
		8173		81.5474		2.67486		433.327		-3.586		429.741
		8174		81.5573		2.67493		433.339		-3.58607		429.753
		8175		81.5673		2.67501		433.352		-3.58615		429.766
		8176		81.5773		2.67509		433.365		-3.58623		429.778
		8177		81.5873		2.67517		433.377		-3.5863		429.791
		8178		81.5973		2.67525		433.39		-3.58638		429.804
		8179		81.6072		2.67532		433.403		-3.58646		429.816
		8180		81.6172		2.6754		433.415		-3.58653		429.829
		8181		81.6272		2.67548		433.428		-3.58661		429.841
		8182		81.6372		2.67556		433.441		-3.58669		429.854
		8183		81.6471		2.67564		433.453		-3.58677		429.867
		8184		81.6571		2.67572		433.466		-3.58684		429.879
		8185		81.6671		2.6758		433.479		-3.58692		429.892
		8186		81.6771		2.67587		433.492		-3.587		429.905
		8187		81.687		2.67595		433.504		-3.58707		429.917
		8188		81.697		2.67603		433.517		-3.58715		429.93
		8189		81.707		2.67611		433.53		-3.58723		429.943
		8190		81.717		2.67619		433.543		-3.58731		429.955
		8191		81.727		2.67627		433.555		-3.58738		429.968
		8192		81.7369		2.67635		433.568		-3.58746		429.981
		8193		81.7469		2.67643		433.581		-3.58754		429.993
		8194		81.7569		2.6765		433.594		-3.58762		430.006
		8195		81.7669		2.67658		433.607		-3.58769		430.019
		8196		81.7768		2.67666		433.619		-3.58777		430.032
		8197		81.7868		2.67674		433.632		-3.58785		430.044
		8198		81.7968		2.67682		433.645		-3.58793		430.057
		8199		81.8068		2.6769		433.658		-3.58801		430.07
		8200		81.8168		2.67698		433.671		-3.58808		430.083
		8201		81.8267		2.67706		433.684		-3.58816		430.095
		8201		81.8267		2.67706		433.684		-3.58816		430.095
		8202		81.8367		2.67714		433.696		-3.58824		430.108
		8203		81.8467		2.67722		433.709		-3.58832		430.121
		8204		81.8567		2.6773		433.722		-3.5884		430.134
		8205		81.8666		2.67738		433.735		-3.58847		430.146
		8206		81.8766		2.67746		433.748		-3.58855		430.159
		8207		81.8866		2.67754		433.761		-3.58863		430.172
		8208		81.8966		2.67761		433.774		-3.58871		430.185
		8209		81.9066		2.67769		433.786		-3.58879		430.198
		8210		81.9165		2.67777		433.799		-3.58887		430.211
		8211		81.9265		2.67785		433.812		-3.58894		430.223
		8212		81.9365		2.67793		433.825		-3.58902		430.236
		8213		81.9465		2.67801		433.838		-3.5891		430.249
		8214		81.9564		2.67809		433.851		-3.58918		430.262
		8215		81.9664		2.67817		433.864		-3.58926		430.275
		8216		81.9764		2.67825		433.877		-3.58934		430.288
		8217		81.9864		2.67833		433.89		-3.58942		430.3
		8218		81.9964		2.67841		433.903		-3.58949		430.313
		8219		82.0063		2.67849		433.916		-3.58957		430.326
		8220		82.0163		2.67857		433.929		-3.58965		430.339
		8221		82.0263		2.67865		433.942		-3.58973		430.352
		8222		82.0363		2.67873		433.955		-3.58981		430.365
		8223		82.0462		2.67881		433.968		-3.58989		430.378
		8224		82.0562		2.67889		433.981		-3.58997		430.391
		8225		82.0662		2.67897		433.994		-3.59005		430.404
		8226		82.0762		2.67905		434.007		-3.59013		430.417
		8227		82.0862		2.67913		434.02		-3.59021		430.43
		8228		82.0961		2.67921		434.033		-3.59028		430.442
		8229		82.1061		2.6793		434.046		-3.59036		430.455
		8230		82.1161		2.67938		434.059		-3.59044		430.468
		8231		82.1261		2.67946		434.072		-3.59052		430.481
		8232		82.136		2.67954		434.085		-3.5906		430.494
		8233		82.146		2.67962		434.098		-3.59068		430.507
		8234		82.156		2.6797		434.111		-3.59076		430.52
		8235		82.166		2.67978		434.124		-3.59084		430.533
		8236		82.176		2.67986		434.137		-3.59092		430.546
		8237		82.1859		2.67994		434.15		-3.591		430.559
		8238		82.1959		2.68002		434.163		-3.59108		430.572
		8239		82.2059		2.6801		434.176		-3.59116		430.585
		8240		82.2159		2.68018		434.19		-3.59124		430.598
		8241		82.2258		2.68026		434.203		-3.59132		430.611
		8242		82.2358		2.68034		434.216		-3.5914		430.624
		8243		82.2458		2.68043		434.229		-3.59148		430.637
		8244		82.2558		2.68051		434.242		-3.59156		430.65
		8245		82.2658		2.68059		434.255		-3.59164		430.663
		8246		82.2757		2.68067		434.268		-3.59172		430.677
		8247		82.2857		2.68075		434.281		-3.5918		430.69
		8248		82.2957		2.68083		434.295		-3.59188		430.703
		8249		82.3057		2.68091		434.308		-3.59196		430.716
		8250		82.3156		2.68099		434.321		-3.59204		430.729
		8251		82.3256		2.68107		434.334		-3.59212		430.742
		8252		82.3356		2.68116		434.347		-3.5922		430.755
		8253		82.3456		2.68124		434.36		-3.59228		430.768
		8254		82.3556		2.68132		434.374		-3.59236		430.781
		8255		82.3655		2.6814		434.387		-3.59244		430.794
		8256		82.3755		2.68148		434.4		-3.59252		430.807
		8257		82.3855		2.68156		434.413		-3.5926		430.821
		8258		82.3955		2.68164		434.426		-3.59268		430.834
		8259		82.4054		2.68173		434.44		-3.59276		430.847
		8260		82.4154		2.68181		434.453		-3.59284		430.86
		8261		82.4254		2.68189		434.466		-3.59292		430.873
		8262		82.4354		2.68197		434.479		-3.593		430.886
		8263		82.4454		2.68205		434.493		-3.59308		430.899
		8264		82.4553		2.68213		434.506		-3.59316		430.913
		8265		82.4653		2.68222		434.519		-3.59324		430.926
